,point,bounds_respected,source,FP_GLD,FP_SLACK,GLD_PARAMS,FAILURE_SLACK,constraint_values,constraints_respected,experiment
0,"[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1.]",True,local,0.05762771087812697,0.05708,[0.06042639 0.04831626 0.4604651  0.13495816],0.0,[ 0.  0.  0.  0.  0.  0. -1. -1.],True,model3_30_dof_slack_0.0
1,"[0.5 1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.
 1.  1.  1.  1.  1.  1.  1.  1. ]",True,local,0.05724144393072168,0.05657,[0.06053114 0.04830005 0.46052689 0.13490919],0.0,[ 0.  0.  0.  0.  0.  0. -1. -1.],True,model3_30_dof_slack_0.0
2,"[1.  0.5 1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.
 1.  1.  1.  1.  1.  1.  1.  1. ]",True,local,0.057448764475691444,0.05674,[0.06048877 0.04831058 0.46039369 0.13493667],0.0,[ 0.  0.  0.  0.  0.  0. -1. -1.],True,model3_30_dof_slack_0.0
3,"[1.  1.  0.5 1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.
 1.  1.  1.  1.  1.  1.  1.  1. ]",True,local,0.057017206778271094,0.05646,[0.06057927 0.04826629 0.46061607 0.13459283],0.0,[ 0.  0.  0.  0.  0.  0. -1. -1.],True,model3_30_dof_slack_0.0
4,"[1.  1.  1.  0.5 1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.
 1.  1.  1.  1.  1.  1.  1.  1. ]",True,local,0.05724221352845407,0.0566,[0.06053274 0.04829504 0.46052185 0.13481796],0.0,[ 0.  0.  0.  0.  0.  0. -1. -1.],True,model3_30_dof_slack_0.0
5,"[1.  1.  1.  1.  0.5 1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.
 1.  1.  1.  1.  1.  1.  1.  1. ]",True,local,0.0574434069452674,0.05674,[0.06048226 0.04830831 0.46044028 0.13493641],0.0,[ 0.  0.  0.  0.  0.  0. -1. -1.],True,model3_30_dof_slack_0.0
6,"[1.  1.  1.  1.  1.  0.5 1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.
 1.  1.  1.  1.  1.  1.  1.  1. ]",True,local,0.05702713585647865,0.05635,[0.06058477 0.04829646 0.46048262 0.13513249],0.0,[ 0.  0.  0.  0.  0.  0. -1. -1.],True,model3_30_dof_slack_0.0
7,"[1.  1.  1.  1.  1.  1.  0.5 1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.
 1.  1.  1.  1.  1.  1.  1.  1. ]",True,local,0.05682914650068569,0.0562,[0.06068972 0.04831149 0.46044418 0.13494728],0.0,[ 0.  0.  0.  0.  0.  0. -1. -1.],True,model3_30_dof_slack_0.0
8,"[1.  1.  1.  1.  1.  1.  1.  0.5 1.  1.  1.  1.  1.  1.  1.  1.  1.  1.
 1.  1.  1.  1.  1.  1.  1.  1. ]",True,local,0.05685003036035432,0.05607,[0.06063742 0.04829398 0.46055457 0.13507165],0.0,[ 0.  0.  0.  0.  0.  0. -1. -1.],True,model3_30_dof_slack_0.0
9,"[1.  1.  1.  1.  1.  1.  1.  1.  0.5 1.  1.  1.  1.  1.  1.  1.  1.  1.
 1.  1.  1.  1.  1.  1.  1.  1. ]",True,local,0.05675139915820295,0.05605,[0.06069307 0.04829131 0.4604496  0.13490753],0.0,[ 0.  0.  0.  0.  0.  0. -1. -1.],True,model3_30_dof_slack_0.0
10,"[1.  1.  1.  1.  1.  1.  1.  1.  1.  0.5 1.  1.  1.  1.  1.  1.  1.  1.
 1.  1.  1.  1.  1.  1.  1.  1. ]",True,local,0.05679644774907692,0.05638,[0.06062286 0.04823778 0.46069638 0.13441207],0.0,[ 0.  0.  0.  0.  0.  0. -1. -1.],True,model3_30_dof_slack_0.0
11,"[1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  0.5 1.  1.  1.  1.  1.  1.  1.
 1.  1.  1.  1.  1.  1.  1.  1. ]",True,local,0.055081420301978205,0.05447,[0.06153526 0.04836159 0.45875689 0.13507755],0.0,[ 0.  0.  0.  0.  0.  0. -1. -1.],True,model3_30_dof_slack_0.0
12,"[1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  0.5 1.  1.  1.  1.  1.  1.
 1.  1.  1.  1.  1.  1.  1.  1. ]",True,local,0.05571951293868742,0.05504,[0.06097731 0.0482912  0.46050028 0.13559897],0.0,[ 0.  0.  0.  0.  0.  0. -1. -1.],True,model3_30_dof_slack_0.0
13,"[1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  0.5 1.  1.  1.  1.  1.
 1.  1.  1.  1.  1.  1.  1.  1. ]",True,local,0.05556200776350662,0.05492,[0.06110634 0.04821293 0.45983769 0.13445566],0.0,[ 0.  0.  0.  0.  0.  0. -1. -1.],True,model3_30_dof_slack_0.0
14,"[1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  0.5 1.  1.  1.  1.
 1.  1.  1.  1.  1.  1.  1.  1. ]",True,local,0.05589153346648894,0.0553,[0.06094133 0.04827236 0.46036237 0.13524247],0.0,[ 0.  0.  0.  0.  0.  0. -1. -1.],True,model3_30_dof_slack_0.0
15,"[1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  0.5 1.  1.  1.
 1.  1.  1.  1.  1.  1.  1.  1. ]",True,local,0.056811852945543126,0.05631,[0.06068587 0.04828699 0.4605076  0.13460319],0.0,[ 0.  0.  0.  0.  0.  0. -1. -1.],True,model3_30_dof_slack_0.0
16,"[1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  0.5 1.  1.
 1.  1.  1.  1.  1.  1.  1.  1. ]",True,local,0.056871740184206564,0.05625,[0.06062422 0.04829997 0.46069719 0.13503172],0.0,[ 0.  0.  0.  0.  0.  0. -1. -1.],True,model3_30_dof_slack_0.0
17,"[1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  0.5 1.
 1.  1.  1.  1.  1.  1.  1.  1. ]",True,local,0.05677092781202205,0.05626,[0.06070632 0.04828176 0.46030236 0.13473356],0.0,[ 0.  0.  0.  0.  0.  0. -1. -1.],True,model3_30_dof_slack_0.0
18,"[1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  0.5
 1.  1.  1.  1.  1.  1.  1.  1. ]",True,local,0.05688608841833325,0.05611,[0.06062852 0.04828194 0.46056633 0.13483479],0.0,[ 0.  0.  0.  0.  0.  0. -1. -1.],True,model3_30_dof_slack_0.0
19,"[1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.
 0.5 1.  1.  1.  1.  1.  1.  1. ]",True,local,0.054964053842946475,0.05454,[0.06151174 0.0482973  0.45919332 0.13425837],0.0,[ 0.  0.  0.  0.  0.  0. -1. -1.],True,model3_30_dof_slack_0.0
20,"[1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.
 1.  0.5 1.  1.  1.  1.  1.  1. ]",True,local,0.05574524506055932,0.05516,[0.06096265 0.04821699 0.46068763 0.13428888],0.0,[ 0.  0.  0.  0.  0.  0. -1. -1.],True,model3_30_dof_slack_0.0
21,"[1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.
 1.  1.  0.5 1.  1.  1.  1.  1. ]",True,local,0.05561908681548159,0.05503,[0.0610779  0.04829647 0.46018579 0.13532937],0.0,[ 0.  0.  0.  0.  0.  0. -1. -1.],True,model3_30_dof_slack_0.0
22,"[1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.
 1.  1.  1.  0.5 1.  1.  1.  1. ]",True,local,0.05584506620587435,0.05509,[0.06090016 0.0482575  0.4608397  0.1350254 ],0.0,[ 0.  0.  0.  0.  0.  0. -1. -1.],True,model3_30_dof_slack_0.0
23,"[1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.
 1.  1.  1.  1.  0.5 1.  1.  1. ]",True,local,0.038221330305851335,0.03717,[0.06347242 0.04315178 0.44459024 0.12523471],0.0,"[ 0.          0.         -0.42991229  0.          0.          0.
 -1.         -1.        ]",True,model3_30_dof_slack_0.0
24,"[1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.
 1.  1.  1.  1.  1.  0.5 1.  1. ]",True,local,0.03803861952656276,0.03704,[0.06358342 0.04284274 0.44336829 0.1217203 ],0.0,"[ 0.          0.          0.         -0.42991229  0.          0.
 -1.         -1.        ]",True,model3_30_dof_slack_0.0
25,"[1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.
 1.  1.  1.  1.  1.  1.  0.5 1. ]",True,local,0.038106085330396104,0.03771,[0.06343284 0.04282459 0.44473816 0.12104044],0.0,"[ 0.          0.          0.          0.         -0.42991229  0.
 -1.         -1.        ]",True,model3_30_dof_slack_0.0
26,"[1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.
 1.  1.  1.  1.  1.  1.  1.  0.5]",True,local,0.038087461748180576,0.0374,[0.06344065 0.04290395 0.44464478 0.1223562 ],0.0,"[ 0.          0.          0.          0.          0.         -0.42991229
 -1.         -1.        ]",True,model3_30_dof_slack_0.0
27,"[1.e-09 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00
 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00
 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00]",False,local,0.05713108063387112,0.05636,[0.06056428 0.04829593 0.46055619 0.13484901],0.0,[ 0.  0.  0.  0.  0.  0. -1. -1.],True,model3_30_dof_slack_0.0
28,"[1.e+00 1.e-09 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00
 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00
 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00]",False,local,0.05739441109318623,0.05675,[0.06051584 0.04830752 0.46031344 0.1348951 ],0.0,[ 0.  0.  0.  0.  0.  0. -1. -1.],True,model3_30_dof_slack_0.0
29,"[1.e+00 1.e+00 1.e-09 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00
 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00
 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00]",False,local,0.056825365611289126,0.0562,[0.06062444 0.04823655 0.46072284 0.13422032],0.0,[ 0.  0.  0.  0.  0.  0. -1. -1.],True,model3_30_dof_slack_0.0
30,"[1.e+00 1.e+00 1.e+00 1.e-09 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00
 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00
 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00]",False,local,0.057135410630565014,0.05648,[0.06056866 0.04828879 0.4605275  0.13471122],0.0,[ 0.  0.  0.  0.  0.  0. -1. -1.],True,model3_30_dof_slack_0.0
31,"[1.e+00 1.e+00 1.e+00 1.e+00 1.e-09 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00
 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00
 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00]",False,local,0.05738644633342719,0.05681,[0.06049988 0.0483046  0.46043652 0.13490127],0.0,[ 0.  0.  0.  0.  0.  0. -1. -1.],True,model3_30_dof_slack_0.0
32,"[1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e-09 1.e+00 1.e+00 1.e+00 1.e+00
 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00
 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00]",False,local,0.05684497100170141,0.05607,[0.06063553 0.04829471 0.46045463 0.13526727],0.0,[ 0.  0.  0.  0.  0.  0. -1. -1.],True,model3_30_dof_slack_0.0
33,"[1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e-09 1.e+00 1.e+00 1.e+00
 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00
 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00]",False,local,0.05657233680628954,0.05573,[0.06077832 0.04830835 0.46041749 0.13490841],0.0,[ 0.  0.  0.  0.  0.  0. -1. -1.],True,model3_30_dof_slack_0.0
34,"[1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e-09 1.e+00 1.e+00
 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00
 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00]",False,local,0.05657247005394805,0.05564,[0.06071019 0.04829249 0.46060344 0.13522344],0.0,[ 0.  0.  0.  0.  0.  0. -1. -1.],True,model3_30_dof_slack_0.0
35,"[1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e-09 1.e+00
 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00
 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00]",False,local,0.05647292079662251,0.05576,[0.06077196 0.04829417 0.46051964 0.13502741],0.0,[ 0.  0.  0.  0.  0.  0. -1. -1.],True,model3_30_dof_slack_0.0
36,"[1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e-09
 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00
 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00]",False,local,0.05647504229817076,0.05607,[0.06068449 0.04817638 0.46084287 0.13383237],0.0,[ 0.  0.  0.  0.  0.  0. -1. -1.],True,model3_30_dof_slack_0.0
37,"[1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00
 1.e-09 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00
 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00]",False,local,0.05432111905656075,0.05362,[0.06189783 0.04839448 0.4583495  0.13497775],0.0,[ 0.  0.  0.  0.  0.  0. -1. -1.],True,model3_30_dof_slack_0.0
38,"[1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00
 1.e+00 1.e-09 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00
 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00]",False,local,0.05505897904132827,0.05428,[0.06116642 0.04827981 0.4605277  0.13581725],0.0,[ 0.  0.  0.  0.  0.  0. -1. -1.],True,model3_30_dof_slack_0.0
39,"[1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00
 1.e+00 1.e+00 1.e-09 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00
 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00]",False,local,0.05488085879798675,0.0542,[0.06135799 0.04818801 0.45946327 0.13439065],0.0,[ 0.  0.  0.  0.  0.  0. -1. -1.],True,model3_30_dof_slack_0.0
40,"[1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00
 1.e+00 1.e+00 1.e+00 1.e-09 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00
 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00]",False,local,0.05532313195306391,0.05463,[0.06114399 0.04827657 0.46009198 0.13557471],0.0,[ 0.  0.  0.  0.  0.  0. -1. -1.],True,model3_30_dof_slack_0.0
41,"[1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00
 1.e+00 1.e+00 1.e+00 1.e+00 1.e-09 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00
 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00]",False,local,0.05655527173970652,0.05596,[0.06076777 0.04826635 0.46056037 0.13426789],0.0,[ 0.  0.  0.  0.  0.  0. -1. -1.],True,model3_30_dof_slack_0.0
42,"[1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00
 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e-09 1.e+00 1.e+00 1.e+00 1.e+00
 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00]",False,local,0.05662339971206464,0.05594,[0.06068267 0.04829576 0.46088057 0.13500605],0.0,[ 0.  0.  0.  0.  0.  0. -1. -1.],True,model3_30_dof_slack_0.0
43,"[1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00
 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e-09 1.e+00 1.e+00 1.e+00
 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00]",False,local,0.05651042653964157,0.05617,[0.0608025  0.04826241 0.46021595 0.1344595 ],0.0,[ 0.  0.  0.  0.  0.  0. -1. -1.],True,model3_30_dof_slack_0.0
44,"[1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00
 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e-09 1.e+00 1.e+00
 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00]",False,local,0.0566708101960577,0.05587,[0.06069977 0.04826494 0.46051278 0.13466405],0.0,[ 0.  0.  0.  0.  0.  0. -1. -1.],True,model3_30_dof_slack_0.0
45,"[1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00
 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e-09 1.e+00
 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00]",False,local,0.05417205446019513,0.05358,[0.06189341 0.04831501 0.45867124 0.13400537],0.0,[ 0.  0.  0.  0.  0.  0. -1. -1.],True,model3_30_dof_slack_0.0
46,"[1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00
 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e-09
 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00]",False,local,0.05511385526569527,0.05435,[0.06114171 0.04815066 0.46081731 0.13354403],0.0,[ 0.  0.  0.  0.  0.  0. -1. -1.],True,model3_30_dof_slack_0.0
47,"[1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00
 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00
 1.e-09 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00]",False,local,0.054974039089775335,0.05445,[0.0613092  0.04829402 0.46007258 0.13532474],0.0,[ 0.  0.  0.  0.  0.  0. -1. -1.],True,model3_30_dof_slack_0.0
48,"[1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00
 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00
 1.e+00 1.e-09 1.e+00 1.e+00 1.e+00 1.e+00]",False,local,0.055238502072462684,0.05455,[0.06104714 0.04825183 0.46120275 0.13513617],0.0,[ 0.  0.  0.  0.  0.  0. -1. -1.],True,model3_30_dof_slack_0.0
49,"[1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00
 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00
 1.e+00 1.e+00 1.e-09 1.e+00 1.e+00 1.e+00]",False,local,0.03358052101161428,0.03299,[0.06541738 0.04067418 0.42593818 0.11118942],0.0,"[ 0.          0.         -0.68377223  0.          0.          0.
 -1.         -1.        ]",True,model3_30_dof_slack_0.0
50,"[1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00
 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00
 1.e+00 1.e+00 1.e+00 1.e-09 1.e+00 1.e+00]",False,local,0.03319938774305098,0.03267,[0.06557955 0.04057195 0.42413211 0.11187667],0.0,"[ 0.          0.          0.         -0.68377223  0.          0.
 -1.         -1.        ]",True,model3_30_dof_slack_0.0
51,"[1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00
 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00
 1.e+00 1.e+00 1.e+00 1.e+00 1.e-09 1.e+00]",False,local,0.033216341040428504,0.033,[0.065079   0.04025967 0.42956914 0.10574732],0.0,"[ 0.          0.          0.          0.         -0.68377223  0.
 -1.         -1.        ]",True,model3_30_dof_slack_0.0
52,"[1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00
 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00
 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e-09]",False,local,0.03326385274136821,0.03319,[0.06526206 0.04048635 0.42742237 0.10964019],0.0,"[ 0.          0.          0.          0.          0.         -0.68377223
 -1.         -1.        ]",True,model3_30_dof_slack_0.0
53,"[0.95 1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.
 1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.  ]",True,local,0.05757667201908442,0.05702,[0.06044006 0.0483141  0.46047245 0.1349542 ],0.0,[ 0.  0.  0.  0.  0.  0. -1. -1.],True,model3_30_dof_slack_0.0
54,"[1.   0.95 1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.
 1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.  ]",True,local,0.057604227909945876,0.05706,[0.06043419 0.04831557 0.46045846 0.13495689],0.0,[ 0.  0.  0.  0.  0.  0. -1. -1.],True,model3_30_dof_slack_0.0
55,"[1.   1.   0.95 1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.
 1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.  ]",True,local,0.05754777096873725,0.05698,[0.06044644 0.04831023 0.46048173 0.1349211 ],0.0,[ 0.  0.  0.  0.  0.  0. -1. -1.],True,model3_30_dof_slack_0.0
56,"[1.         1.         1.         0.99292893 1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.        ]",True,local,0.05762031299179519,0.05706,[0.06042838 0.04831586 0.46046624 0.13495607],0.0,[ 0.  0.  0.  0.  0.  0. -1. -1.],True,model3_30_dof_slack_0.0
57,"[1.         1.         1.         1.         0.99292893 1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.        ]",True,local,0.05762418729764902,0.05708,[0.06042745 0.04831612 0.4604646  0.13495794],0.0,[ 0.  0.  0.  0.  0.  0. -1. -1.],True,model3_30_dof_slack_0.0
58,"[1.         1.         1.         1.         1.         0.99292893
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.        ]",True,local,0.05761630181943438,0.05707,[0.06042935 0.04831586 0.4604658  0.13496094],0.0,[ 0.  0.  0.  0.  0.  0. -1. -1.],True,model3_30_dof_slack_0.0
59,"[1.    1.    1.    1.    1.    1.    0.999 1.    1.    1.    1.    1.
 1.    1.    1.    1.    1.    1.    1.    1.    1.    1.    1.    1.
 1.    1.   ]",True,local,0.05762556624139535,0.05708,[0.06042709 0.04831625 0.46046503 0.13495819],0.0,[ 0.  0.  0.  0.  0.  0. -1. -1.],True,model3_30_dof_slack_0.0
60,"[1.    1.    1.    1.    1.    1.    1.    0.999 1.    1.    1.    1.
 1.    1.    1.    1.    1.    1.    1.    1.    1.    1.    1.    1.
 1.    1.   ]",True,local,0.05762565521481741,0.05708,[0.06042694 0.04831619 0.46046535 0.13495832],0.0,[ 0.  0.  0.  0.  0.  0. -1. -1.],True,model3_30_dof_slack_0.0
61,"[1.    1.    1.    1.    1.    1.    1.    1.    0.999 1.    1.    1.
 1.    1.    1.    1.    1.    1.    1.    1.    1.    1.    1.    1.
 1.    1.   ]",True,local,0.057625373013349857,0.05708,[0.0604271  0.04831618 0.46046497 0.13495797],0.0,[ 0.  0.  0.  0.  0.  0. -1. -1.],True,model3_30_dof_slack_0.0
62,"[0.75 1.   1.   1.   1.   1.   1.   1.   1.   1.   0.25 1.   1.   1.
 1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.  ]",True,local,0.05427016685836314,0.05359,[0.06188065 0.04838013 0.4584011  0.13509956],0.0,[ 0.  0.  0.  0.  0.  0. -1. -1.],True,model3_30_dof_slack_0.0
63,"[1.   0.75 1.   1.   1.   1.   1.   1.   1.   1.   0.25 1.   1.   1.
 1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.  ]",True,local,0.05439391272703579,0.05367,[0.06184942 0.04838498 0.45835821 0.13509244],0.0,[ 0.  0.  0.  0.  0.  0. -1. -1.],True,model3_30_dof_slack_0.0
64,"[0.93392524 1.         1.         1.         1.         1.
 1.         1.         1.         1.         0.34634186 1.
 1.         1.         1.         1.         1.         1.
 0.86075291 1.         1.         1.         1.         1.
 1.         1.        ]",True,local,0.05375034275300028,0.05293,[0.06211977 0.04837956 0.45803111 0.13494301],0.0,"[ 0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.31656255e-15
  0.00000000e+00  0.00000000e+00 -1.00000000e+00 -1.00000000e+00]",True,model3_30_dof_slack_0.0
